audit_id,note_id,auditor_mds_id,audited_at_utc,rubric_version,score_accuracy,score_completeness,score_formatting,score_terminology,score_hpi,score_ros,score_plan,composite_score,pass_fail
AU-11070,NT-003719,MD-211,2026-05-26 10:02:04,v2,0.9985,0.9309,0.9936,1.0,1.0,0.9975,1.0,0.9818,PASS
AU-11071,NT-003720,MD-208,2026-05-27 00:44:13,v2,0.9639,0.98,1.0,0.9686,0.8703,1.0,0.9718,0.9634,PASS
AU-11072,NT-003723,MD-208,2026-05-28 21:23:51,v2,0.9213,0.9286,0.8739,0.9437,0.9295,0.8835,0.9967,0.9295,PASS
AU-11073,NT-003725,MD-202,2026-05-29 09:37:50,v2,0.8467,0.744,0.7743,0.8226,0.8197,0.8474,0.9111,0.8188,FAIL
AU-11074,NT-003728,MD-232,2026-05-29 07:57:04,v2,0.942,1.0,0.9932,0.9483,0.8976,0.8827,1.0,0.9581,PASS
AU-11075,NT-003732,MD-206,2026-05-28 09:49:17,v2,1.0,1.0,0.9693,0.9306,1.0,1.0,0.965,0.988,PASS
AU-11076,NT-003733,MD-230,2026-05-28 03:34:44,v2,0.8537,0.8181,0.852,0.8298,0.8359,0.8868,0.685,0.8253,FAIL
AU-11077,NT-003734,MD-232,2026-05-29 21:03:50,v2,0.9573,0.7816,0.8311,0.8518,0.8404,0.8288,0.9323,0.7504,FAIL
AU-11078,NT-003735,MD-218,2026-05-28 08:13:53,v2,0.8812,0.9372,0.9083,1.0,1.0,1.0,0.8244,0.9206,PASS
AU-11079,NT-003745,MD-204,2026-05-30 17:08:55,v2,0.7924,0.869,0.8866,0.9301,0.8489,0.8779,0.7997,0.8407,FAIL
AU-11080,NT-003747,MD-233,2026-05-28 23:45:14,v2,0.9506,0.8791,0.9915,0.9997,0.8801,0.9071,0.9318,0.9286,PASS
AU-11081,NT-003748,MD-222,2026-05-28 22:52:36,v2,0.989,0.9125,1.0,1.0,0.9949,0.9049,0.9329,0.8176,FAIL
AU-11082,NT-003751,MD-205,2026-05-27 18:59:16,v2,0.753,0.9647,1.0,0.8654,0.9336,0.8723,0.8127,0.8595,PASS
AU-11083,NT-003752,MD-219,2026-05-27 10:47:56,v2,1.0,0.9465,0.9137,1.0,0.8856,0.9919,1.0,0.9705,PASS
AU-11084,NT-003754,MD-217,2026-05-30 17:52:31,v2,0.8611,0.6868,0.941,0.7661,0.7751,0.8336,0.8861,0.8045,FAIL
AU-11085,NT-003755,MD-219,2026-05-29 23:13:25,v2,0.963,1.0,1.0,0.9943,0.9259,1.0,0.9085,0.9699,PASS
AU-11086,NT-003757,MD-215,2026-05-27 00:08:36,v2,0.8427,0.9145,0.9476,0.8343,0.9073,0.76,0.8713,0.8703,PASS
AU-11087,NT-003761,MD-227,2026-05-27 05:22:23,v2,0.8808,0.8892,0.8952,0.8857,0.8782,0.8402,0.909,0.8846,PASS
AU-11088,NT-003767,MD-229,2026-05-28 16:11:37,v2,1.0,0.8306,0.9715,0.9412,0.9181,0.8922,1.0,0.9368,PASS
AU-11089,NT-003770,MD-202,2026-05-27 12:22:06,v2,0.9737,0.966,0.9447,0.9992,0.98,1.0,0.9577,0.9732,PASS
AU-11090,NT-003772,MD-218,2026-05-30 06:24:26,v2,0.8486,0.8678,0.953,1.0,0.9149,0.8605,0.7834,0.8745,PASS
AU-11091,NT-003773,MD-216,2026-05-28 03:29:05,v2,1.0,0.9871,1.0,0.9262,0.9266,1.0,0.9172,0.9738,PASS
AU-11092,NT-003784,MD-207,2026-05-27 12:56:25,v2,0.9224,0.9208,1.0,0.8732,0.9163,0.9259,0.9712,0.9254,PASS
AU-11093,NT-003791,MD-220,2026-05-29 20:24:57,v2,0.8968,0.9296,0.9273,0.9383,0.9654,0.9218,0.9033,0.9194,PASS
AU-11094,NT-003792,MD-201,2026-05-28 11:28:50,v2,1.0,0.9085,0.9171,1.0,0.9887,0.9813,0.9334,0.9643,PASS
AU-11095,NT-003796,MD-227,2026-05-29 07:15:32,v2,0.8914,0.9007,0.8863,0.8319,0.837,0.9277,0.8813,0.8829,PASS
AU-11096,NT-003803,MD-215,2026-05-29 15:15:11,v2,0.9488,0.9679,1.0,0.9214,0.9591,1.0,1.0,0.8162,FAIL
AU-11097,NT-003808,MD-201,2026-05-30 01:36:36,v2,0.994,0.9824,0.8826,0.939,0.9308,0.9666,0.9044,0.9634,PASS
AU-11098,NT-003809,MD-224,2026-05-31 11:52:00,v2,0.8768,0.9322,0.8966,0.7544,0.9154,1.0,0.8913,0.8909,PASS
AU-11099,NT-003812,MD-232,2026-05-30 08:26:05,v2,0.8759,0.9212,0.9518,1.0,0.8483,0.9382,0.9175,0.908,PASS
AU-11100,NT-003819,MD-222,2026-05-29 19:05:10,v2,0.7979,0.8058,0.9139,0.8306,0.7267,0.7544,0.7892,0.7988,FAIL
AU-11101,NT-003823,MD-231,2026-05-29 20:08:28,v2,0.9248,1.0,1.0,1.0,1.0,0.9902,0.9707,0.9703,PASS
AU-11102,NT-003827,MD-232,2026-05-29 01:46:05,v2,0.9925,1.0,0.969,1.0,0.9969,0.9082,0.8837,0.9793,PASS
AU-11103,NT-003834,MD-227,2026-05-31 18:07:36,v2,0.897,0.7948,0.8881,0.8662,0.9766,0.8837,0.8087,0.8664,PASS
AU-11104,NT-003839,MD-206,2026-05-30 20:46:58,v2,0.7005,0.7627,0.8843,0.8329,0.8748,0.858,0.8524,0.6486,FAIL
AU-11105,NT-003843,MD-232,2026-05-30 11:42:58,v2,1.0,0.9812,0.9707,1.0,0.9405,0.9789,1.0,0.9868,PASS
AU-11106,NT-003844,MD-207,2026-05-31 11:41:59,v2,1.0,0.9899,0.9606,0.9808,1.0,0.9281,0.9436,0.9843,PASS
AU-11107,NT-003852,MD-234,2026-05-29 23:08:50,v2,0.9262,0.963,0.9798,0.9477,1.0,1.0,0.9341,0.9521,PASS
AU-11108,NT-003853,MD-228,2026-05-28 20:37:56,v2,0.8532,0.7026,0.8704,0.8915,0.8791,0.7809,0.8645,0.8203,FAIL
AU-11109,NT-003854,MD-224,2026-05-29 12:14:43,v2,0.9427,0.9945,0.8863,0.8232,0.973,0.9108,0.8522,0.9333,PASS
AU-11110,NT-003856,MD-211,2026-05-29 19:59:19,v2,1.0,1.0,1.0,1.0,0.9908,0.9645,0.9639,0.8464,FAIL
AU-11111,NT-003857,MD-207,2026-05-28 20:34:56,v2,0.9134,0.8317,0.9777,0.8693,0.8638,0.9211,0.9301,0.8889,PASS
AU-11112,NT-003859,MD-227,2026-05-29 09:35:17,v2,0.8483,0.8176,0.8015,0.8335,0.8777,0.7975,0.8075,0.8331,FAIL
AU-11113,NT-003861,MD-208,2026-05-28 13:15:51,v2,0.8956,0.8809,0.9415,0.8422,0.9234,0.9412,0.9425,0.8986,PASS
AU-11114,NT-003865,MD-224,2026-05-28 16:31:19,v2,0.8406,1.0,0.9512,0.9519,0.9986,0.9412,0.9917,0.7861,FAIL
AU-11115,NT-003867,MD-216,2026-05-31 20:39:00,v2,0.9795,1.0,0.918,1.0,0.9464,0.9978,1.0,0.9833,PASS
AU-11116,NT-003881,MD-222,2026-05-31 07:53:26,v2,0.8146,0.8301,0.8765,0.8044,0.8906,0.8855,0.8163,0.8319,FAIL
AU-11117,NT-003883,MD-207,2026-05-28 21:33:09,v2,0.8949,0.8765,0.9019,0.9488,0.9923,0.9822,0.9894,0.7713,FAIL
AU-11118,NT-003885,MD-205,2026-05-30 06:37:18,v2,0.8812,1.0,0.9221,0.9598,0.9114,1.0,0.9251,0.9342,PASS
AU-11119,NT-003886,MD-227,2026-05-30 02:03:30,v2,0.949,0.8969,0.9182,1.0,0.9343,0.8367,0.8976,0.9273,PASS
AU-11120,NT-003888,MD-224,2026-05-29 19:31:29,v2,1.0,0.9308,1.0,0.9037,0.8526,0.9956,0.9751,0.9556,PASS
AU-11121,NT-003889,MD-210,2026-05-29 10:49:34,v2,1.0,0.8009,0.9635,0.9568,0.9459,1.0,0.9582,0.9345,PASS
AU-11122,NT-003891,MD-232,2026-05-29 16:15:40,v2,1.0,0.7873,0.9442,0.9014,0.8897,0.9266,0.9451,0.914,PASS
AU-11123,NT-003892,MD-210,2026-05-28 16:53:46,v2,1.0,0.98,0.9641,0.9403,1.0,1.0,0.8828,0.8255,FAIL
AU-11124,NT-003895,MD-218,2026-05-28 18:25:00,v2,0.7226,0.7896,0.7409,0.9052,0.8235,0.8689,0.7689,0.7805,FAIL
AU-11125,NT-003900,MD-206,2026-05-31 00:42:46,v2,0.9449,0.9459,0.9941,0.9565,0.9905,1.0,1.0,0.9616,PASS
AU-11126,NT-003902,MD-215,2026-05-31 04:15:35,v2,0.9915,0.9863,1.0,0.9962,0.9175,0.9729,0.8778,0.9714,PASS
AU-11127,NT-003904,MD-210,2026-05-30 03:12:48,v2,0.9354,0.9831,0.8032,0.9192,0.8605,0.9131,0.8684,0.9238,PASS
AU-11128,NT-003908,MD-224,2026-05-28 22:36:25,v2,0.7901,0.9474,0.9038,0.8821,0.9492,0.868,0.7862,0.7254,FAIL
AU-11129,NT-003909,MD-225,2026-06-01 09:42:09,v2,0.7633,0.9319,0.9602,0.9055,0.8622,0.8428,0.9275,0.8598,PASS
AU-11130,NT-003910,MD-220,2026-05-31 18:04:05,v2,0.8851,0.873,0.9105,0.8752,0.827,0.8384,0.9039,0.8761,PASS
AU-11131,NT-003913,MD-207,2026-05-30 08:46:10,v2,0.9374,0.9807,0.9031,0.9292,0.9162,0.878,1.0,0.9469,PASS
AU-11132,NT-003930,MD-221,2026-05-30 05:22:34,v2,0.9598,0.9647,0.9037,0.8526,0.9676,0.9736,0.8762,0.7952,FAIL
AU-11133,NT-003931,MD-222,2026-05-29 01:19:09,v2,0.8731,0.8294,0.9586,0.8418,0.9171,0.9553,0.884,0.8729,PASS
AU-11134,NT-003934,MD-228,2026-06-01 03:10:04,v2,0.9043,1.0,0.9767,0.9508,0.8797,0.8919,0.9556,0.9385,PASS
AU-11135,NT-003942,MD-232,2026-05-30 20:08:05,v2,0.8671,0.7852,0.8328,0.8556,0.9022,0.9391,0.8122,0.8454,FAIL
AU-11136,NT-003946,MD-212,2026-05-30 22:05:17,v2,0.8563,0.8361,0.9534,0.87,0.8678,0.9398,0.998,0.7432,FAIL
AU-11137,NT-003949,MD-220,2026-05-29 20:07:04,v2,0.8503,0.8618,0.877,0.8713,0.9077,0.8858,0.8791,0.867,PASS
AU-11138,NT-003950,MD-208,2026-05-28 22:58:51,v2,0.9298,1.0,0.9125,1.0,1.0,1.0,0.8312,0.9542,PASS
AU-11139,NT-003953,MD-229,2026-05-29 07:53:42,v2,0.9459,0.9179,0.9202,0.9883,0.9769,0.9742,0.9991,0.9517,PASS
AU-11140,NT-003956,MD-229,2026-06-01 11:11:11,v2,0.9063,1.0,0.98,0.9193,0.8554,0.9206,0.8841,0.9281,PASS
AU-11141,NT-003957,MD-202,2026-05-31 01:34:36,v2,0.9956,0.8904,0.8846,0.9735,1.0,0.9229,0.9623,0.8089,FAIL
AU-11142,NT-003958,MD-209,2026-05-29 19:38:01,v2,1.0,0.9103,0.9336,1.0,0.8954,1.0,0.957,0.9595,PASS
AU-11143,NT-003959,MD-231,2026-05-29 14:00:58,v2,0.9865,0.9416,0.9236,0.9523,1.0,0.8935,0.9973,0.9665,PASS
AU-11144,NT-003961,MD-220,2026-06-01 03:37:56,v2,0.9488,0.9392,0.9737,0.9706,0.9944,0.965,1.0,0.9603,PASS
AU-11145,NT-003970,MD-216,2026-05-30 13:33:04,v2,0.8861,1.0,0.9109,0.9282,1.0,0.9578,0.9718,0.7957,FAIL
AU-11146,NT-003971,MD-231,2026-05-30 12:02:56,v2,1.0,1.0,0.9828,0.9253,0.9885,1.0,0.9589,0.9864,PASS
AU-11147,NT-003973,MD-233,2026-05-30 05:32:14,v2,1.0,1.0,0.913,0.9331,0.9874,0.9822,0.9499,0.9818,PASS
AU-11148,NT-003978,MD-216,2026-05-31 14:47:09,v2,1.0,1.0,0.934,1.0,0.967,1.0,1.0,0.8467,FAIL
AU-11149,NT-003985,MD-208,2026-06-01 15:15:23,v2,0.9187,0.9333,0.9206,0.8809,0.9266,0.9028,1.0,0.9268,PASS
AU-11150,NT-003986,MD-234,2026-05-30 02:32:38,v2,0.9946,0.9313,1.0,0.958,0.9802,0.9945,1.0,0.9745,PASS
AU-11151,NT-003989,MD-227,2026-05-30 10:23:31,v2,0.9926,1.0,1.0,0.9977,0.9528,1.0,0.9276,0.9852,PASS
AU-11152,NT-003991,MD-221,2026-06-01 13:03:32,v2,1.0,0.9892,1.0,0.9442,1.0,0.988,0.9188,0.983,PASS
AU-11153,NT-003993,MD-233,2026-06-01 18:28:08,v2,0.9048,0.8531,0.9569,1.0,0.9539,0.8858,0.8255,0.9,PASS
AU-11154,NT-003994,MD-202,2026-06-02 08:51:37,v2,0.9942,0.9226,0.9463,1.0,0.9425,1.0,1.0,0.9702,PASS
AU-11155,NT-003996,MD-203,2026-06-02 00:24:38,v2,0.8501,0.9236,0.9151,0.8663,0.848,1.0,0.9428,0.7551,FAIL
AU-11156,NT-003997,MD-203,2026-06-02 14:41:56,v2,0.7856,0.8464,0.7529,0.7673,0.7995,0.9332,0.8205,0.8096,FAIL
AU-11157,NT-004001,MD-217,2026-06-02 11:33:40,v2,0.8494,0.8247,0.9512,0.8478,0.9611,0.8508,0.9872,0.8732,PASS
AU-11158,NT-004010,MD-223,2026-05-31 13:05:30,v2,0.9983,0.9245,1.0,0.9539,0.9233,0.9333,0.9607,0.961,PASS
AU-11159,NT-004011,MD-222,2026-05-31 00:16:22,v2,0.9654,0.9448,0.9563,0.9642,1.0,1.0,0.9982,0.9682,PASS
AU-11160,NT-004014,MD-223,2026-06-02 19:16:38,v2,0.8158,0.9287,0.9016,0.8296,0.8945,0.8123,0.8713,0.8629,PASS
AU-11161,NT-004015,MD-211,2026-06-02 11:48:40,v2,0.9633,0.9628,0.8797,0.9594,0.9967,0.9084,0.8988,0.9527,PASS
AU-11162,NT-004017,MD-214,2026-06-02 13:20:31,v2,0.8188,0.8051,0.7966,0.7391,0.7772,0.8226,0.7661,0.7971,FAIL
AU-11163,NT-004018,MD-231,2026-06-02 07:52:27,v2,0.776,0.887,0.792,0.8225,0.8045,0.9251,0.8879,0.8307,FAIL
AU-11164,NT-004019,MD-221,2026-05-30 05:19:53,v2,0.9596,1.0,1.0,0.9911,1.0,1.0,1.0,0.985,PASS
AU-11165,NT-004021,MD-230,2026-05-30 15:08:21,v2,0.9149,0.8803,0.8792,0.9731,0.8209,0.9546,0.8728,0.8987,PASS
AU-11166,NT-004027,MD-214,2026-05-31 02:26:04,v2,0.9586,0.8734,0.901,0.8805,0.8315,0.8483,0.8334,0.8959,PASS
AU-11167,NT-004028,MD-229,2026-06-01 20:42:50,v2,0.9552,0.9753,0.9334,1.0,0.9079,0.9187,0.9087,0.9524,PASS
AU-11168,NT-004031,MD-215,2026-05-31 09:07:59,v2,0.8141,0.8013,0.7947,0.8636,0.9509,0.8488,0.8101,0.8299,FAIL
AU-11169,NT-004035,MD-225,2026-06-02 10:24:45,v2,0.9919,1.0,0.9068,0.9941,0.9949,1.0,0.9415,0.9856,PASS
AU-11170,NT-004037,MD-229,2026-06-01 09:22:35,v2,1.0,1.0,0.9932,0.9536,1.0,0.9384,1.0,0.845,FAIL
AU-11171,NT-004038,MD-225,2026-05-31 10:09:02,v2,0.8922,0.925,0.967,1.0,0.8964,0.8889,1.0,0.926,PASS
AU-11172,NT-004039,MD-222,2026-05-30 20:37:56,v2,0.8974,0.9212,0.923,0.9066,0.9377,0.9056,0.93,0.9132,PASS
AU-11173,NT-004051,MD-212,2026-06-01 22:41:35,v2,1.0,0.9934,1.0,0.9248,0.9812,0.9652,0.9622,0.9834,PASS
AU-11174,NT-004054,MD-231,2026-06-02 00:18:31,v2,0.8214,0.8999,0.8793,0.9711,0.9366,0.9963,0.9359,0.8906,PASS
AU-11175,NT-004055,MD-209,2026-06-02 20:55:56,v2,1.0,0.937,0.8876,0.8572,0.8731,1.0,0.9176,0.9434,PASS
AU-11176,NT-004056,MD-215,2026-06-01 21:12:54,v2,0.5487,0.513,0.513,0.5768,0.455,0.5119,0.5939,0.5341,FAIL
AU-11177,NT-004059,MD-210,2026-06-02 05:30:29,v2,1.0,0.9644,1.0,0.9742,0.9779,0.8835,0.9872,0.9792,PASS
AU-11178,NT-004060,MD-217,2026-06-01 07:19:50,v2,0.9055,0.8751,1.0,1.0,0.921,1.0,1.0,0.9278,PASS
AU-11179,NT-004061,MD-201,2026-06-03 14:22:51,v2,0.8462,0.9283,0.8817,0.8303,0.7847,0.9307,0.862,0.8666,PASS
AU-11180,NT-004062,MD-221,2026-06-03 04:15:07,v2,0.9378,0.9811,0.9329,0.9357,0.8948,1.0,1.0,0.9532,PASS
AU-11181,NT-004063,MD-223,2026-06-03 15:40:08,v2,0.704,0.6974,0.7942,0.7959,0.8512,0.7607,0.716,0.7348,FAIL
AU-11182,NT-004078,MD-217,2026-06-02 21:20:14,v2,0.8025,0.9035,0.8461,0.7167,0.7356,0.865,0.8114,0.7019,FAIL
AU-11183,NT-004079,MD-213,2026-06-01 21:40:34,v2,0.95,1.0,0.9838,0.9688,0.9942,0.7959,0.9557,0.8241,FAIL
AU-11184,NT-004080,MD-233,2026-06-01 14:55:18,v2,0.8788,0.8898,0.8632,0.7498,0.8829,0.8406,0.7724,0.8557,PASS
AU-11185,NT-004093,MD-231,2026-06-04 22:29:53,v2,1.0,0.9814,1.0,1.0,1.0,1.0,1.0,0.9953,PASS
AU-11186,NT-004096,MD-211,2026-06-04 00:31:56,v2,0.8824,0.9099,0.9263,0.9917,0.9318,0.8663,0.9471,0.913,PASS
AU-11187,NT-004099,MD-232,2026-06-03 12:56:08,v2,0.9433,1.0,0.8396,0.9178,0.9378,0.9123,0.9725,0.8112,FAIL
AU-11188,NT-004105,MD-215,2026-06-03 00:15:09,v2,0.8076,0.8487,0.8178,0.8482,0.8615,0.8209,0.8588,0.8336,FAIL
AU-11189,NT-004109,MD-217,2026-06-05 14:30:49,v2,1.0,0.987,0.9279,1.0,0.9996,0.9937,0.9802,0.9908,PASS
AU-11190,NT-004110,MD-204,2026-06-04 03:21:30,v2,0.7891,0.8957,0.9201,0.9813,0.8987,0.819,0.8149,0.8565,PASS
AU-11191,NT-004111,MD-232,2026-06-02 22:14:02,v2,0.9724,1.0,0.9408,0.9668,0.9443,0.9663,0.9933,0.8334,FAIL
AU-11192,NT-004113,MD-212,2026-06-02 14:57:10,v2,0.8869,0.8957,0.8572,0.9158,0.7949,0.8885,0.9301,0.8857,PASS
AU-11193,NT-004121,MD-209,2026-06-03 14:59:43,v2,0.9265,1.0,0.8726,0.8712,1.0,1.0,0.9473,0.9497,PASS
AU-11194,NT-004124,MD-212,2026-06-05 16:14:44,v2,0.8338,0.8457,0.8463,0.9349,0.7809,0.8462,0.8477,0.7238,FAIL
AU-11195,NT-004128,MD-210,2026-06-02 19:16:40,v2,0.8473,0.8881,0.7771,0.9336,0.9613,0.8108,0.8568,0.8732,PASS
AU-11196,NT-004133,MD-219,2026-06-02 20:26:25,v2,0.8943,0.8624,0.9107,0.9178,0.8629,1.0,0.9201,0.8942,PASS
AU-11197,NT-004134,MD-205,2026-06-03 16:43:48,v2,0.9152,1.0,1.0,1.0,0.94,0.9521,1.0,0.9619,PASS
AU-11198,NT-004135,MD-220,2026-06-04 21:11:51,v2,0.8908,0.8752,0.9388,0.8925,0.9236,0.8672,0.9827,0.9008,PASS
AU-11199,NT-004146,MD-216,2026-06-04 00:43:12,v2,0.846,0.9641,0.9045,0.8909,0.8875,0.8007,0.8739,0.8876,PASS
AU-11200,NT-004149,MD-215,2026-06-02 04:55:01,v2,0.8347,0.9574,0.8366,0.8991,0.8702,0.8672,0.8266,0.8763,PASS
AU-11201,NT-004156,MD-229,2026-06-05 16:21:53,v2,0.9164,0.9615,0.7885,0.9842,0.9648,0.875,1.0,0.9392,PASS
AU-11202,NT-004160,MD-230,2026-06-03 19:27:58,v2,0.881,0.9841,0.8951,0.9348,0.9399,0.8345,0.9681,0.7894,FAIL
AU-11203,NT-004161,MD-225,2026-06-04 23:41:43,v2,0.9655,1.0,1.0,0.9663,0.9606,1.0,0.9945,0.9801,PASS
AU-11204,NT-004172,MD-204,2026-06-05 16:26:14,v2,0.8552,0.8203,0.6965,0.8587,0.8498,0.8181,0.8115,0.8321,FAIL
AU-11205,NT-004182,MD-218,2026-06-03 08:15:47,v2,1.0,0.9148,0.8345,0.8843,0.8953,0.8919,1.0,0.8089,FAIL
AU-11206,NT-004183,MD-213,2026-06-04 09:09:54,v2,0.8737,0.8903,0.9692,0.8441,0.8948,0.8045,0.824,0.8734,PASS
AU-11207,NT-004186,MD-221,2026-06-06 18:33:31,v2,0.9198,0.9129,0.9487,1.0,1.0,1.0,1.0,0.9476,PASS
AU-11208,NT-004190,MD-232,2026-06-04 16:55:32,v2,0.9005,0.8356,0.9212,0.8358,0.7326,0.8777,0.9267,0.8635,PASS
AU-11209,NT-004193,MD-216,2026-06-03 09:34:47,v2,0.9612,0.9484,0.9894,1.0,0.9378,0.957,1.0,0.9646,PASS
AU-11210,NT-004196,MD-226,2026-06-03 18:22:20,v2,0.8387,0.9061,0.9392,0.8739,0.9001,0.8669,0.8845,0.8762,PASS
AU-11211,NT-004197,MD-231,2026-06-05 07:35:04,v2,0.9078,0.863,0.855,0.8895,1.0,0.9378,0.8797,0.9,PASS
AU-11212,NT-004198,MD-216,2026-06-04 14:35:48,v2,0.9268,0.9152,1.0,0.9037,0.8263,0.9388,0.8613,0.9092,PASS
AU-11213,NT-004201,MD-234,2026-06-06 13:13:54,v2,1.0,1.0,1.0,1.0,0.9521,0.9159,0.9016,0.8402,FAIL
AU-11214,NT-004202,MD-213,2026-06-04 10:33:20,v2,0.8664,1.0,0.9988,0.9178,0.9517,0.8426,0.8982,0.9221,PASS
AU-11215,NT-004206,MD-212,2026-06-04 13:52:50,v2,0.9969,1.0,0.9107,0.9497,1.0,0.8718,1.0,0.983,PASS
AU-11216,NT-004207,MD-202,2026-06-04 20:18:32,v2,0.8075,0.8198,0.8912,0.84,0.7799,0.7824,0.9259,0.8259,FAIL
AU-11217,NT-004208,MD-213,2026-06-05 07:43:56,v2,0.9628,0.9061,0.9386,0.9254,0.9056,0.9155,0.9206,0.9314,PASS
AU-11218,NT-004211,MD-232,2026-06-05 04:00:35,v2,0.9081,0.8478,0.9548,0.9086,1.0,0.89,0.9494,0.9078,PASS
AU-11219,NT-004215,MD-209,2026-06-04 07:07:05,v2,0.9033,1.0,0.8603,0.8964,0.9905,0.9081,0.9533,0.9386,PASS
AU-11220,NT-004217,MD-207,2026-06-03 23:38:39,v2,0.9716,1.0,0.9041,0.9201,0.9365,1.0,0.9623,0.9671,PASS
AU-11221,NT-004222,MD-204,2026-06-04 18:07:13,v2,0.8669,0.79,0.9215,0.806,0.9088,0.9776,0.9795,0.8653,PASS
AU-11222,NT-004225,MD-205,2026-06-03 11:41:20,v2,0.9372,0.9438,0.9478,1.0,0.9933,0.9582,0.976,0.9562,PASS
AU-11223,NT-004230,MD-203,2026-06-05 01:30:50,v2,0.9715,0.9681,0.9369,0.9789,1.0,0.9705,0.9006,0.9653,PASS
AU-11224,NT-004235,MD-211,2026-06-03 02:33:52,v2,1.0,0.9733,0.9976,0.8971,0.8804,1.0,0.9709,0.968,PASS
AU-11225,NT-004238,MD-227,2026-06-04 00:20:36,v2,0.9395,0.7355,0.8905,0.8551,0.9439,0.9242,0.8649,0.7292,FAIL
AU-11226,NT-004240,MD-224,2026-06-03 18:11:38,v2,0.783,0.947,1.0,0.9644,1.0,0.9472,0.9601,0.9006,PASS
AU-11227,NT-004248,MD-228,2026-06-06 07:28:25,v2,0.971,1.0,0.9921,1.0,0.9829,0.9945,0.9879,0.8382,FAIL
AU-11228,NT-004249,MD-216,2026-06-06 01:07:33,v2,0.8608,0.8688,0.8602,0.8397,0.8295,0.944,0.7568,0.7211,FAIL
AU-11229,NT-004254,MD-204,2026-06-06 18:43:51,v2,0.8052,0.8042,0.9271,0.8263,0.7835,0.9337,0.9129,0.8282,FAIL
AU-11230,NT-004255,MD-205,2026-06-04 22:59:56,v2,0.8681,0.9727,0.7969,1.0,0.9489,0.9451,0.9521,0.9242,PASS
AU-11231,NT-004256,MD-228,2026-06-06 18:31:26,v2,0.9363,0.9741,0.9504,1.0,0.9411,0.9618,0.9281,0.9538,PASS
AU-11232,NT-004257,MD-221,2026-06-06 01:42:04,v2,0.9144,0.8582,0.8528,0.9041,0.8325,0.7831,0.7683,0.8669,PASS
AU-11233,NT-004264,MD-220,2026-06-05 05:32:11,v2,1.0,1.0,1.0,0.97,1.0,0.8964,1.0,0.847,FAIL
AU-11234,NT-004265,MD-220,2026-06-06 14:39:09,v2,0.9435,0.8034,1.0,0.9211,0.9373,0.9542,0.8356,0.8982,PASS
AU-11235,NT-004270,MD-213,2026-06-07 16:12:43,v2,0.9195,0.8815,0.9061,0.862,0.946,0.8335,0.8569,0.8957,PASS
AU-11236,NT-004274,MD-207,2026-06-04 07:59:42,v2,0.9785,1.0,0.9557,0.8981,0.9965,0.9958,1.0,0.9795,PASS
AU-11237,NT-004280,MD-223,2026-06-04 23:12:43,v2,0.9545,1.0,1.0,0.9728,1.0,1.0,1.0,0.9814,PASS
AU-11238,NT-004284,MD-203,2026-06-04 07:20:47,v2,0.917,0.8829,0.939,0.9214,0.8842,0.9061,1.0,0.9145,PASS
AU-11239,NT-004291,MD-201,2026-06-04 09:20:00,v2,0.9929,0.9137,0.9034,0.9902,0.9773,0.903,0.9572,0.9587,PASS
AU-11240,NT-004292,MD-214,2026-06-06 20:02:07,v2,0.9115,1.0,0.9033,1.0,1.0,0.9984,0.9516,0.9593,PASS
AU-11241,NT-004301,MD-231,2026-06-04 08:18:50,v2,0.8445,0.8944,0.8522,0.9626,0.8732,0.9527,0.9459,0.8876,PASS
AU-11242,NT-004302,MD-217,2026-06-05 00:28:16,v2,0.8697,0.8512,0.8738,0.9114,0.9526,0.8612,0.858,0.8762,PASS
AU-11243,NT-004309,MD-202,2026-06-05 01:05:05,v2,0.9214,0.8552,0.9379,0.9258,0.9117,0.9382,0.9516,0.909,PASS
AU-11244,NT-004310,MD-218,2026-06-05 09:57:52,v2,0.9312,0.85,0.9621,0.9548,0.9092,0.7818,0.8714,0.8992,PASS
AU-11245,NT-004313,MD-203,2026-06-05 08:55:32,v2,0.9183,0.9507,0.9256,0.8748,0.937,0.7565,0.8635,0.9107,PASS
AU-11246,NT-004314,MD-229,2026-06-05 06:53:05,v2,0.8827,0.846,0.9341,0.9279,0.8586,0.8635,0.8776,0.8767,PASS
AU-11247,NT-004320,MD-232,2026-06-05 10:42:25,v2,0.888,0.8367,0.8982,0.8821,0.9072,0.8425,0.8772,0.8737,PASS
AU-11248,NT-004323,MD-227,2026-06-07 10:06:07,v2,0.8712,0.7023,0.9693,0.9679,0.9679,0.8133,0.8869,0.8519,PASS
AU-11249,NT-004325,MD-227,2026-06-05 06:42:08,v2,0.893,0.8225,0.9325,0.8845,0.8261,0.8582,0.8161,0.8604,PASS
AU-11250,NT-004328,MD-234,2026-06-06 20:28:12,v2,1.0,0.9984,1.0,0.9627,1.0,0.8785,0.9858,0.9884,PASS
AU-11251,NT-004334,MD-207,2026-06-06 16:50:25,v2,0.9488,1.0,1.0,0.9389,0.9864,1.0,1.0,0.9746,PASS
AU-11252,NT-004338,MD-231,2026-06-06 00:15:40,v2,0.8112,0.7982,0.9319,0.7804,0.8141,0.9176,0.9848,0.7066,FAIL
AU-11253,NT-004345,MD-225,2026-06-05 01:16:00,v2,0.8145,0.8542,0.839,0.8297,0.8232,0.8362,0.9147,0.715,FAIL
